No.,Ts/Mpa,Eb/%,E
150,20.61734084,572.9504279,0.626031896
151,22.47352962,1089.636313,0.627809312
152,21.94564261,701.1642412,0.573963835
153,23.6195772,802.6878529,0.387369003
154,24.38708086,995.9333698,0.632498571
155,25.27951582,995.8387974,0.610024619
156,23.16450911,825.18138,0.575653365
157,24.38708086,995.9333698,0.632498571
158,20.9615947,828.9438753,0.519829333
159,20.64107976,901.5188687,0.567603977
160,20.54916848,906.8504719,0.562700674
161,11.76110916,545.9919098,0.737803404
162,7.299522543,578.8241022,0.779980511
163,5.742867893,539.0707788,0.655578725
164,11.93117958,655.3400957,0.790764063
165,12.62283963,518.5171712,0.816105586
166,7.250748724,637.9707106,0.776250222
167,11.93117958,655.3400957,0.790764063
168,16.08432019,507.3409681,0.818498406
169,17.24033302,683.6912639,0.810025992
170,19.92266075,649.3700844,0.815381597
171,13.90294962,545.9919098,0.756433364
172,8.48089581,570.9666697,0.679701446
173,8.575435184,540.8016132,0.667855269
174,12.92643287,636.01475,0.769014521
175,14.22456884,510.1679687,0.716525641
176,8.57229731,624.20482,0.681096014
177,12.92643287,636.01475,0.769014521
178,16.38720426,483.5431354,0.705818345
179,16.43550302,580.0217809,0.697345946
180,18.06733464,584.8343969,0.702701537
181,16.67072783,652.7058839,0.759020082
182,9.988934081,659.9403293,0.682657342
183,8.12632808,636.0424082,0.671608215
184,18.75654478,768.3007541,0.771175378
185,16.94162807,607.9199447,0.717613652
186,10.09921309,723.6011964,0.684051885
187,18.75654478,768.3007541,0.771175378
188,18.45072909,591.9235582,0.722011018
189,16.825552,717.6062362,0.710967118
190,18.65466055,725.3811152,0.715897309
191,14.60448092,591.406368,0.725979264
192,3.87846228,624.2588894,0.790141318
193,5.332376785,583.7511981,0.642451667
194,11.80226391,708.5628858,0.784748609
195,15.02814643,562.2716267,0.808708885
196,3.961220278,683.0619995,0.787110148
197,11.80226391,708.5628858,0.784748609
198,16.30316588,611.5343236,0.810064402
199,17.28580266,722.5085849,0.805232223
200,17.37674978,693.121004,0.803162141
201,24.83659194,434.6927598,0.562939173
202,15.59935179,295.3344229,0.486152568
203,12.12440608,370.8536279,0.303511572
204,20.64330649,306.3581643,0.429084874
205,22.49102665,382.7620782,0.563232397
206,16.20249354,340.5979694,0.438840247
207,20.64330649,306.3581643,0.429084874
208,22.36866746,368.6925611,0.562161033
209,19.89719957,399.135986,0.61399861
