,pieceVSA_EState3,pieceSlogP_VSA5,pieceMolLogP,pieceVSA_EState10,pieceMaxEStateIndex,pieceFpDensityMorgan1,pieceqed,pieceVSA_EState9,pieceEState_VSA5,pieceMinEStateIndex,pieceVSA_EState1,pieceHallKierAlpha,extender1_ratio,Hs_wt,polyol_ratio,extender2_ratio,mac_rate,preqed,ex1VSA_EState10,ex1EState_VSA8
146,-0.31718040152885935,-0.7876783460154074,-1.4601330537417994,-0.2775500352428201,1.0091649155382525,2.1808595768650663,2.217284745660796,-0.6511584819202046,-0.6543845324320617,0.46210395494755496,-0.32342403505129097,0.7137305159618093,-0.19008883317260114,0.44472015142867977,-0.07158639936660227,-0.07153330469768586,-0.23754474185674151,1.7149340214855888,-1.3977907831809233,-0.1402152491146262
147,-0.38918022298247673,2.632522971596538,-0.3693312807356974,-0.2775500352428201,-0.997959565881229,-1.1760273714311529,0.45322001035760395,-0.7509680530863543,-0.48786968787362117,0.7549482173735128,2.208969272223744,0.5809894010185301,1.2665646834433821,0.06715467575021339,-1.3423689390017532,-0.6300141129975251,-0.37144512321810186,0.7351592731077091,-0.26928482295805345,1.96295874163826
148,-0.3915157119348702,0.9322625949589095,0.9491977999806372,-0.2775500352428201,1.0138985823460123,-0.5613517379305497,-0.9565973876585572,-0.7686033093719546,0.08043913619878423,0.09580253017240617,0.872620015251497,0.29305830610479977,-0.09133266255456829,-1.2639236113874308,1.3300119899368732,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.3879748747893619,-0.05334512018418107
149,-0.39144078740182414,0.8985003106874161,0.8390258610448177,-0.2775500352428201,-1.1292637787798718,-1.0504574723516018,0.06096469268773313,-0.7683681721554186,-0.48786968787362117,0.6148159335492449,0.7862927769042514,0.42091923299869355,0.8468509583167428,-0.29761197024423713,-0.5761618195158533,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.15366482358604158,-0.5402184245970741
150,-0.40498019298555427,1.8088009397790314,-0.15015866329058786,-0.2775500352428201,-1.1243729429411793,-1.2011320871492448,-0.9565973876585572,-0.8122506353838306,-0.48786968787362117,-0.38864035626493937,0.543347229643005,-1.357909311002234,1.0937413848618245,-0.4703961709784507,-0.9499213899967801,-0.6300141129975251,-0.23754474185674151,-1.3698776746771282,-0.15366482358604158,-0.5402184245970741
151,-0.39144078740182414,0.8985003106874161,0.8390258610448177,-0.2775500352428201,-1.1292637787798718,-1.0504574723516018,0.06096469268773313,-0.7683681721554186,-0.48786968787362117,0.6148159335492449,0.7862927769042514,0.42091923299869355,0.739865106813874,-0.29761197024423713,-0.5481298517297838,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.15366482358604158,-0.5402184245970741
152,-0.3679044011676567,-0.10672352795156602,-0.4844086379038793,-0.2775500352428201,1.7272859467205743,1.0980823471504646,-0.0963190818128327,-0.7014490712495807,0.5291607345340636,-0.925804927128105,-0.7071277228121543,0.7703406973346784,0.2707732963782184,0.7518920638450591,-0.12765033493874134,-0.6300141129975251,0.8336583090341414,0.7451222336656728,-0.15366482358604158,-0.5402184245970741
153,-0.390474394976413,0.8556626348484302,1.120112039224678,-0.2775500352428201,-0.4521196845241836,-0.8284276731338772,-0.5065001259627311,1.6116351468854275,0.523323237969315,0.5366370465623042,0.7901723982537443,0.37894961577398034,0.7316354259290379,0.06715467575021339,-0.5387858624677606,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.2735208521523463,1.4072747926532092
154,0.06999907027478984,1.5153880844084968,0.1640696958085861,-0.2775500352428201,0.03920088014968848,-0.38347570822750654,0.45319688140825315,1.4627384388476918,0.7797044925052627,-0.645610145226771,0.8761486187812783,0.6063663788753335,0.3201513816872348,-0.05443420624793691,-0.07158639936660227,-0.6300141129975251,0.8336583090341414,0.735243050495901,-0.4245368087549576,-0.5402184245970741
155,-0.39144078740182414,0.8985003106874161,0.8390258610448177,-0.2775500352428201,-1.1292637787798718,-1.0504574723516018,0.06096469268773313,-0.7683681721554186,-0.48786968787362117,0.6148159335492449,0.7862927769042514,0.42091923299869355,-0.2723856420209618,-0.8671598911829408,0.5077409348788342,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.15366482358604158,-0.5402184245970741
