,preNumRotatableBonds,ex1SlogP_VSA5,pieceBCUT2D_MWLOW,pieceMinPartialCharge,ex1Chi2v,ex2PEOE_VSA7,pieceVSA_EState3,R,pieceSlogP_VSA5,ex1Chi4v,pieceMolLogP,pieceVSA_EState10,piecePEOE_VSA14,ex2HallKierAlpha,ex2EState_VSA7,ex1Kappa3,piecePEOE_VSA8,Diisocyanate_ratio,pieceFpDensityMorgan3,ex1HallKierAlpha,pieceBCUT2D_MRHI,piecePEOE_VSA10,pieceMaxAbsPartialCharge,piecePEOE_VSA2,ex2PEOE_VSA14,pieceMaxEStateIndex,pieceEState_VSA9,pieceFpDensityMorgan1,preBalabanJ,ex1HeavyAtomMolWt,piecePEOE_VSA7,pieceqed,extender2_ratio,pieceVSA_EState7,pieceChi4v,ex2Chi4v,ex2Kappa3,ex1EState_VSA6,pieceVSA_EState9,pieceMinAbsEStateIndex,pieceEState_VSA5,polyol_ratio,preqed,ex1VSA_EState10,pieceMinEStateIndex,ex1EState_VSA8,Hs_wt,pieceBCUT2D_MWHI,mac_rate,pieceVSA_EState1,extender1_ratio,pieceHallKierAlpha,lg_Eb
36,50,12.84164325,10.04357799,-0.465675003,3.800879328,0,42.46335476,1,1013.613538,1.546886273,67.4534,0,306.4175262,1.324675325,38.40330522,5.324675325,315.7269372,0.5,0.14790287,1.324675325,6.052068906,0,0.465675003,252.8774191,61.03242346,12.63380493,208.42197,0.050772627,0.810881618,420.458,1034.3751,0.007283387,0,63.8010124,45.21603578,1.546886273,5.324675325,0,2.577672029,0.02018908,14.21959508,0.25,0.013806859,3.813117284,-0.945496727,0,0.527,16.72684355,100,242.4948614,0.25,-41.71,2.397940009
37,84,11.12690298,10.04085537,-0.449562994,7.423290371,0,63.33189094,1.333,1126.635125,2.78848856,71.9642,26.5820358,97.11908778,3.253766234,12.13273414,5.183246163,977.7061018,0.571,0.149284254,3.253766234,6.352877749,0,0.449562994,0,217.853174,12.79556134,401.6684811,0.057259714,3.133011491,671.049,1085.274559,0.014414967,0,160.3864033,49.68974977,2.78848856,5.183246163,137.6036403,3.198785604,0.161391845,0,0.286,0.032530267,15.84936714,-0.418158551,24.26546827,0.32,35.49907107,500,432.0151195,0.143,-16.24,2.405704851
38,78,12.84164325,10.04357819,-0.452633642,3.800879328,0,43.54482768,0.001,1398.862835,1.546886273,113.8244,0,374.4832945,1.324675325,38.40330522,5.324675325,90.99818039,0.001,0.080547112,1.324675325,6.048924909,0,0.507756147,85.06861766,61.03242346,12.64242427,492.6337472,0.031914894,0.747675228,420.458,1644.353154,0.009560247,0,98.78516741,62.14380819,1.546886273,5.324675325,0,2.606470194,0.097452326,14.21959508,0.149,0.018111507,3.813117284,-0.755355489,0,0.091,17.01125956,100,549.474797,0.327,-57.01,2.414973348
39,78,11.12690298,10.03986459,-0.449311805,7.423290371,0,63.0777145,1,1010.184057,2.78848856,90.9658,26.97513098,97.11908778,3.253766234,12.13273414,5.183246163,963.9881797,0.5,0.135779817,3.253766234,6.361142255,0,0.449311805,53.16788604,217.853174,13.23656115,401.6684811,0.049541284,0.70532805,671.049,1317.046956,0.012430722,0,135.092445,56.63785982,2.78848856,5.183246163,137.6036403,3.154936803,0.258425183,0,0.33,0.023613693,15.84936714,-0.511089814,24.26546827,0.341,35.49908301,500,434.0421301,0.17,-28.72,2.418351017
40,51,12.84164325,9.3620847,-0.452879054,3.800879328,0,48.69080317,1.022,975.1932173,1.546886273,56.7284,0,97.49184114,1.164675325,38.40330522,5.324675325,629.243335,0.505,0.236180905,1.324675325,5.753178265,24.41586555,0.452879054,0,202.7732677,13.6724072,284.5131932,0.085427136,1.182656977,420.458,931.1708083,0.015272463,0.011,106.5473348,61.68465481,10.99098913,2.45047252,0,2.744036247,0.008640972,14.21959508,0.22,0.032795769,3.813117284,-0.495424794,0,0.611,17.26254868,1000,336.3848897,0.264,-13.44,2.418682375
41,57,22.25380597,10.02777742,-0.475488373,11.25911137,0,53.17125984,1.05,1017.107794,4.728929524,91.0332,2.962795079,293.9092265,0.794675325,0,6.620123361,109.4276248,0.512,0.160305344,0.464675325,7.981883404,11.8778279,0.507756147,85.06861766,63.5582345,13.0742196,350.5278586,0.061068702,0.771486523,640.735,1262.095198,0.007283348,0.098,67.30508636,51.51715643,0,3.383371592,0,2.606815851,0.158002654,37.74336498,0.244,0.018113796,7.693242695,-2.756349822,48.53093655,0.418,32.16781407,100,394.4851086,0.146,-47.45,2.431363764
42,78,0,10.0435832,-0.452633642,6.439837762,0,43.63503306,0.25,1373.179548,5.701318992,115.0268,0,374.4832945,2.024675325,59.99110118,8.024675325,114.0095948,0.2,0.093655589,2.024675325,8.766722618,26.42752786,0.507756147,85.06861766,81.28428338,12.62457485,492.6337472,0.036253776,0.747675228,484.592,1618.669868,0.007283387,0.15,97.33514662,65.29294998,5.701318992,8.024675325,0,8.497583631,0.152255188,57.39518699,0.5,0.018111507,3.771553918,-0.755292978,0,0.088,33.11696545,20,549.5756332,0.15,-55.61,2.462248215
43,84,11.12690298,10.04085537,-0.449562994,7.423290371,0,63.33189094,1,1126.635125,2.78848856,71.9642,26.5820358,97.11908778,3.253766234,12.13273414,5.183246163,977.7061018,0.5,0.149284254,3.253766234,6.352877749,0,0.449562994,0,217.853174,12.79556134,401.6684811,0.057259714,3.133011491,671.049,1085.274559,0.014414967,0,160.3864033,49.68974977,2.78848856,5.183246163,137.6036403,3.198785604,0.161391845,0,0.33,0.032530267,15.84936714,-0.418158551,24.26546827,0.282,35.49907107,500,432.0151195,0.17,-16.24,2.468037009
44,78,0,10.0435832,-0.452633642,6.439837762,0,43.63503306,0.2,1373.179548,5.701318992,115.0268,0,374.4832945,2.024675325,59.99110118,8.024675325,114.0095948,0.167,0.093655589,2.024675325,8.766722618,26.42752786,0.507756147,85.06861766,81.28428338,12.62457485,492.6337472,0.036253776,0.747675228,484.592,1618.669868,0.007283387,0.167,97.33514662,65.29294998,5.701318992,8.024675325,0,8.497583631,0.152255188,57.39518699,0.5,0.018111507,3.771553918,-0.755292978,0,0.085,33.11696545,20,549.5756332,0.167,-55.61,2.472171147
45,57,22.25380597,10.02777742,-0.475488373,11.25911137,0,53.17125984,1.05,1017.107794,4.728929524,91.0332,2.962795079,293.9092265,0.794675325,0,6.620123361,109.4276248,0.512,0.160305344,0.464675325,7.981883404,11.8778279,0.507756147,85.06861766,63.5582345,13.0742196,350.5278586,0.061068702,0.771486523,640.735,1262.095198,0.007283348,0.049,67.30508636,51.51715643,0,3.383371592,0,2.606815851,0.158002654,37.74336498,0.244,0.018113796,7.693242695,-2.756349822,48.53093655,0.403,32.16781407,100,394.4851086,0.195,-47.45,2.477121255
46,96,25.68328649,9.623372818,-0.465675003,4.516631974,0,65.44967005,1,2169.466039,1.904762596,94.439,0,514.9704579,4.233766234,0,10.23376623,590.4246611,0.5,0.125168237,4.233766234,6.072921618,66.06881965,0.465675003,335.6176029,158.0581274,13.25914624,402.6333511,0.040376851,1.229339548,516.066,1614.795394,0.01527234,0,163.1308223,88.43632513,1.904762596,10.23376623,0,3.174283009,0.000270034,0,0.167,0.024950328,4.175842152,-0.556031803,137.6036403,0.474,16.88208658,50,456.0486987,0.333,-48.98,2.484299839
47,78,0,10.0435832,-0.452633642,6.439837762,0,43.63503306,0.167,1373.179548,5.701318992,115.0268,0,374.4832945,2.024675325,59.99110118,8.024675325,114.0095948,0.143,0.093655589,2.024675325,8.766722618,26.42752786,0.507756147,85.06861766,81.28428338,12.62457485,492.6337472,0.036253776,0.747675228,484.592,1618.669868,0.007283387,0.179,97.33514662,65.29294998,5.701318992,8.024675325,0,8.497583631,0.152255188,57.39518699,0.5,0.018111507,3.771553918,-0.755292978,0,0.083,33.11696545,20,549.5756332,0.179,-55.61,2.486572151
48,96,25.68328649,9.623372818,-0.465675003,4.516631974,0,65.44967005,1,2169.466039,1.904762596,94.439,0,514.9704579,4.233766234,0,10.23376623,590.4246611,0.5,0.125168237,4.233766234,6.072921618,66.06881965,0.465675003,335.6176029,158.0581274,13.25914624,402.6333511,0.040376851,1.229339548,516.066,1614.795394,0.01527234,0,163.1308223,88.43632513,1.904762596,10.23376623,0,3.174283009,0.000270034,0,0.17,0.024950328,4.175842152,-0.556031803,137.6036403,0.469,16.88208658,50,456.0486987,0.33,-48.98,2.491361694
49,153,25.68328649,9.755127676,-0.452879058,4.507986109,0,49.68994258,1,2375.704,1.900439664,97.4826,0,97.49184114,1.324675325,38.40330522,7.324675325,1946.596403,0.5,0.058758315,1.324675325,5.818709888,0,0.452879058,0,73.8740667,12.79783943,738.9506208,0.023281596,0.657628603,444.48,2470.390497,0.019858198,0,369.9974724,107.7064593,1.900439664,7.324675325,0,2.834620979,0.146585938,65.58616807,0.25,0.032442693,3.839887251,-0.327383545,0,0.243,16.94583167,500,908.2613949,0.25,-17.28,2.494766629
50,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.252,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.013,-145.13,2.506329114
51,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.252,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.013,-145.13,2.507343048
52,57,0,10.0435832,-0.452633642,6.439837762,0,43.64409135,1,987.9302511,5.701318992,89.3228,0,282.15281,2.024675325,59.99110118,8.024675325,114.0095948,0.5,0.12109375,2.024675325,8.766440556,26.42752786,0.507756147,85.06861766,81.28428338,12.61333101,350.5278586,0.046875,0.771486523,484.592,1233.42057,0.007283387,0,68.69232507,51.63772344,5.701318992,8.024675325,0,8.507602419,0.155338032,57.39518699,0.25,0.018113796,3.771553918,-0.752584727,0,0.396,33.11692592,20,394.6872007,0.25,-44.66,2.516535374
53,96,0,9.623384425,-0.465675003,7.494866659,0,64.7800173,1,2118.099466,4.653627617,93.911,0,514.9704579,4.933766234,159.1914363,8.933766234,564.2456355,0.5,0.127198917,4.933766234,8.766561618,66.06881965,0.465675003,335.6176029,152.6267008,13.26663655,402.6333511,0.043301759,1.229339548,532.156,1589.112107,0.008838459,0,155.8637204,89.76876708,4.653627617,8.933766234,0,8.673160561,7.48E-05,43.17559191,0.167,0.024950328,4.022623457,-0.556239489,0,0.478,33.11699815,50,455.9628892,0.333,-47.58,2.531478917
54,86,12.84164325,10.04357799,-0.465675003,3.800879328,0,43.39553105,1,1655.6957,1.546886273,95.2094,0,455.6501584,1.324675325,38.40330522,5.324675325,476.2474778,0.5,0.096632504,1.324675325,6.12098948,66.06881965,0.465675003,372.7408487,61.03242346,12.65382745,374.2121734,0.033674963,0.7635072,420.458,1515.936722,0.009560247,0,119.5899489,67.56524689,1.546886273,5.324675325,0,2.601053541,0.030334836,14.21959508,0.083,0.018111499,3.813117284,-0.638138802,0,0.702,16.85467216,100,431.2159345,0.417,-56.16,2.544068044
55,153,0,10.04358876,-0.490038196,5.262100493,0,44.44372165,0.5,1951.053495,1.499309991,112.5086,0,97.49184114,0.144675325,24.26546827,4.58165462,1946.991498,0.33,0.080962801,0.144675325,6.035073206,75.85310305,0.490038196,85.06861766,106.642762,12.75422186,748.4243467,0.027352298,0.661731168,524.522,2232.942016,0.012430822,0,284.3380551,92.24750556,1.521000579,4.58165462,38.40330522,2.659056343,0.009481554,14.21959508,0.33,0.023550178,3.478047144,-0.625910881,0,0.183,16.95571348,100,928.1067474,0.33,-32.12,2.546542663
56,78,12.84164325,10.04357819,-0.452633642,3.800879328,0,43.54482768,0.001,1398.862835,1.546886273,113.8244,0,374.4832945,1.324675325,38.40330522,5.324675325,90.99818039,0.001,0.080547112,1.324675325,6.048924909,0,0.507756147,85.06861766,61.03242346,12.64242427,492.6337472,0.031914894,0.747675228,420.458,1644.353154,0.009560247,0,98.78516741,62.14380819,1.546886273,5.324675325,0,2.606470194,0.097452326,14.21959508,0.183,0.018111507,3.813117284,-0.755355489,0,0.067,17.01125956,100,549.474797,0.293,-57.01,2.551449998
57,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.265,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0,-145.13,2.558156354
58,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.252,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.013,-145.13,2.559834835
59,52,0,10.15291923,-0.465675003,6.439837762,0,41.53502257,0.2,1071.839072,5.701318992,63.91476,0,336.2640527,2.024675325,59.99110118,8.024675325,370.8424597,0.167,0.187082405,2.024675325,8.766337035,26.42752786,0.465675003,276.850105,81.28428338,12.65191987,232.1062847,0.062360802,1.266965381,484.592,1015.988914,0.005532786,0,64.71522762,46.20668599,5.701318992,8.024675325,0,8.152594409,0.002555429,93.7933894,0.5,0.020678335,3.771553918,-1.032560657,0,0.139,33.11690956,500,268.2217661,0.333,-36.72,2.565847819
60,153,0,10.04358876,-0.489899187,5.265554816,0,44.44726233,0.5,1951.053495,1.521000579,112.5086,0,97.49184114,0.144675325,24.26546827,4.58165462,1953.057865,0.33,0.075492341,0.144675325,6.035122728,75.85310305,0.489899187,85.06861766,106.642762,12.75423159,748.4243467,0.027352298,0.661731168,524.522,2220.809282,0.012430822,0,284.2786611,92.26919614,1.521000579,4.58165462,38.40330522,2.659054712,0.011651606,14.21959508,0.33,0.023550178,3.472207822,-0.62591163,0,0.183,16.95576139,100,928.2694126,0.33,-32.12,2.567026366
61,56,25.68328649,9.755127005,-0.465675003,4.507986109,0,47.71663537,0.2,1540.99719,1.900439664,71.1086,0,336.2640527,1.324675325,38.40330522,7.324675325,353.5023182,0.167,0.134808853,1.324675325,5.955168815,0,0.465675003,191.7814874,73.8740667,12.77893342,241.5800106,0.046277666,0.781676032,444.48,1378.850821,0.011635187,0,151.5304467,66.09225436,1.900439664,7.324675325,0,2.756098555,0.013259345,14.21959508,0.5,0.019011903,3.839887251,-0.763096624,0,0.143,16.74813833,500,272.2564287,0.333,-31.88,2.574031268
62,78,0,10.0435832,-0.452633642,6.439837762,0,43.63503306,1,1373.179548,5.701318992,115.0268,0,374.4832945,2.024675325,59.99110118,8.024675325,114.0095948,0.5,0.093655589,2.024675325,8.766722618,26.42752786,0.507756147,85.06861766,81.28428338,12.62457485,492.6337472,0.036253776,0.747675228,484.592,1618.669868,0.007283387,0,97.33514662,65.29294998,5.701318992,8.024675325,0,8.497583631,0.152255188,57.39518699,0.25,0.018111507,3.771553918,-0.755292978,0,0.247,33.11696545,20,549.5756332,0.25,-55.61,2.574494268
63,56,0,10.04357834,-0.465675003,6.439837762,0,42.55712274,0.2,1116.346684,5.701318992,74.1738,0,336.2640527,2.024675325,59.99110118,8.024675325,370.8424597,0.167,0.152917505,2.024675325,8.766438412,26.42752786,0.465675003,276.850105,81.28428338,12.62078313,232.1062847,0.052313883,0.799253563,484.592,1105.004138,0.005532738,0,72.74188726,52.39692433,5.701318992,8.024675325,0,8.456863232,0.020502941,57.39518699,0.5,0.013800756,3.771553918,-0.94585411,0,0.157,33.11692118,500,269.3576861,0.333,-42.96,2.580924976
64,51,0,9.3620847,-0.452879054,6.439837762,0,48.72656182,1.022,962.351574,5.701318992,57.3296,0,97.49184114,1.164675325,38.40330522,8.024675325,640.7490423,0.505,0.26,2.024675325,8.763070473,37.62962948,0.452879054,0,202.7732677,13.67255557,284.5131932,0.0925,1.182656977,484.592,918.329165,0.011635187,0.011,105.7314242,63.25922571,10.99098913,2.45047252,0,5.836543858,0.00842525,14.21959508,0.22,0.032795769,3.771553918,-0.466491372,0,0.612,33.11464857,1000,336.3926783,0.264,-12.74,2.584749484
65,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.252,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.013,-145.13,2.586317193
66,96,0,9.623362408,-0.467461624,8.900184243,0,63.56854526,1,2118.099466,6.584230867,92.2474,0,538.8476791,3.873766234,0,9.726683248,587.2570499,0.5,0.138339921,3.873766234,8.767312788,90.23618296,0.467461624,335.6176029,209.6835188,13.78535362,421.5808029,0.050065876,1.229339548,668.218,1589.112107,0.011635094,0,152.2745354,93.31983783,6.584230867,9.726683248,159.1914363,12.60344623,0.000952124,28.43919017,0.167,0.024950328,3.236602349,-1.128352541,9.473725908,0.546,33.11699163,50,476.3419948,0.333,-49.7,2.602059991
67,51,0,9.3620847,-0.452879054,6.439837762,0,48.72656182,1.022,962.351574,5.701318992,57.3296,0,97.49184114,1.164675325,38.40330522,8.024675325,640.7490423,0.505,0.26,2.024675325,8.763070473,37.62962948,0.452879054,0,202.7732677,13.67255557,284.5131932,0.0925,1.182656977,484.592,918.329165,0.011635187,0.011,105.7314242,63.25922571,10.99098913,2.45047252,0,5.836543858,0.00842525,14.21959508,0.22,0.032795769,3.771553918,-0.466491372,0,0.612,33.11464857,1000,336.3926783,0.264,-12.74,2.606101779
68,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,1.045,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.512,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.137,0.01379805,3.813117284,-1.026334435,0,0.369,16.98937927,50,575.0041114,0.353,-76.16,2.609594409
69,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.252,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.013,-145.13,2.61889493
70,51,0,9.3620847,-0.452879054,6.439837762,0,48.72656182,1.022,962.351574,5.701318992,57.3296,0,97.49184114,1.164675325,38.40330522,8.024675325,640.7490423,0.505,0.26,2.024675325,8.763070473,37.62962948,0.452879054,0,202.7732677,13.67255557,284.5131932,0.0925,1.182656977,484.592,918.329165,0.011635187,0.011,105.7314242,63.25922571,10.99098913,2.45047252,0,5.836543858,0.00842525,14.21959508,0.22,0.032795769,3.771553918,-0.466491372,0,0.612,33.11464857,1000,336.3926783,0.264,-12.74,2.618936706
71,73,22.25380597,10.02777742,-0.475488373,11.25911137,0,54.02100284,1.05,952.899578,4.728929524,83.5322,3.031895483,109.2482576,0.794675325,0,6.620123361,902.2534605,0.512,0.159533074,0.464675325,7.981818666,11.8778279,0.475488373,85.06861766,63.5582345,13.07860436,350.5278586,0.062256809,0.711696497,640.735,1197.886982,0.009560196,0.049,119.7411694,53.05755817,0,3.383371592,0,2.653685209,0.195653735,48.87026796,0.244,0.023635539,7.693242695,-2.706000403,48.53093655,0.44,32.16781172,100,435.0640553,0.195,-27.95,2.62838893
72,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.252,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.013,-145.13,2.632740655
73,153,25.68328649,10.04357933,-0.452633642,4.507986109,0,44.6374716,1,2002.420067,1.900439664,112.7138,0,97.49184114,1.324675325,38.40330522,7.324675325,1940.92513,0.5,0.058758315,1.324675325,6.028298278,0,0.452633642,85.06861766,73.8740667,12.65738596,729.4768949,0.023281596,0.661731168,444.48,2247.910387,0.012430822,0,290.9662818,91.56091921,1.900439664,7.324675325,0,2.659268364,0.257479315,14.21959508,0.25,0.023550178,3.839887251,-0.529621656,0,0.236,16.94294504,500,905.063006,0.25,-29.76,2.633468456
74,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,1,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.5,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.135,0.01379805,3.813117284,-1.026334435,0,0.369,16.98937927,50,575.0041114,0.365,-76.16,2.638489257
75,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,0.955,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.487,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.133,0.01379805,3.813117284,-1.026334435,0,0.37,16.98937927,50,575.0041114,0.377,-76.16,2.644438589
76,76,0,9.623481228,-0.452879054,3.093772547,0,48.10103857,1.01,1219.184439,0,72.2382,0,97.49184114,1.324675325,38.40330522,3.324675325,959.5874333,0.5,0.135353535,1.324675325,5.759864429,26.42752786,0.452879054,0,48.19078021,13.16842876,383.6858993,0.052525253,1.128054356,396.436,1139.654594,0.019858198,0,145.2251885,63.73447673,0,3.324675325,0,2.747153343,0.004861642,14.21959508,0.205,0.032530195,3.75617284,-0.596738795,0,0.386,16.73575204,500,467.4823005,0.29,-14.28,2.645422269
77,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.96,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.226,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.158,33.11719356,40,1191.6673,0.04,-145.13,2.645697301
78,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,1,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.5,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.143,0.01379805,3.813117284,-1.026334435,0,0.355,16.98937927,100,575.0041114,0.357,-76.16,2.648360011
79,193,0,9.755119843,-0.452879058,6.439837762,0,717.7076887,0.654,462.2991569,5.701318992,140.1451,0,97.49184114,2.024675325,59.99110118,8.024675325,1028.347522,0.49,0.058423913,2.024675325,8.768642555,89.98176962,0.452879058,0,81.28428338,13.95438905,928.4251389,0.023097826,1.402292199,484.592,1580.244518,0.006713662,0.239,-190.7442669,133.2677607,5.701318992,8.024675325,0,8.364518678,0.049379106,57.39518699,0.245,0.019008174,3.771553918,-1.333054257,0,0.185,33.11719356,40,1191.6673,0.265,-145.13,2.648867205
80,86,12.84164325,10.04357799,-0.465675003,3.800879328,0,43.39553105,1,1655.6957,1.546886273,95.2094,0,455.6501584,1.324675325,38.40330522,5.324675325,476.2474778,0.5,0.096632504,1.324675325,6.12098948,66.06881965,0.465675003,372.7408487,61.03242346,12.65382745,374.2121734,0.033674963,0.7635072,420.458,1515.936722,0.009560247,0,119.5899489,67.56524689,1.546886273,5.324675325,0,2.601053541,0.030334836,14.21959508,0.1,0.018111499,3.813117284,-0.638138802,0,0.66,16.85467216,100,431.2159345,0.4,-56.16,2.653212514
81,52,25.68328649,10.15291749,-0.465675003,4.507986109,0,41.62081668,0.2,1123.205645,1.900439664,64.27276,0,336.2640527,1.324675325,38.40330522,7.324675325,347.8310453,0.167,0.167037862,1.324675325,6.067549754,0,0.465675003,276.850105,73.8740667,12.66799718,232.1062847,0.055679287,1.266965381,444.48,1067.355487,0.007283451,0,69.94640617,43.76465098,1.900439664,7.324675325,0,2.477867449,0.002710367,50.61779749,0.5,0.020678335,3.839887251,-1.032393674,0,0.12,16.74259482,500,268.3921002,0.333,-38.12,2.655138435
82,153,25.68328649,9.755127676,-0.452879058,4.507986109,0,49.68994258,1,2375.704,1.900439664,97.4826,0,97.49184114,1.324675325,38.40330522,7.324675325,1946.596403,0.5,0.058758315,1.324675325,5.818709888,0,0.452879058,0,73.8740667,12.79783943,738.9506208,0.023281596,0.657628603,444.48,2470.390497,0.019858198,0,369.9974724,107.7064593,1.900439664,7.324675325,0,2.834620979,0.146585938,65.58616807,0.25,0.032442693,3.839887251,-0.327383545,0,0.243,16.94583167,500,908.2613949,0.25,-17.28,2.659145761
83,54,0,9.623486723,-0.465675003,6.439837762,0,46.24486291,0.2,1347.600871,5.701318992,63.369,0,336.2640527,2.024675325,59.99110118,8.024675325,380.5370572,0.167,0.198731501,2.024675325,8.766349759,26.42752786,0.465675003,191.7814874,81.28428338,13.10264042,241.5800106,0.065539112,1.278759219,484.592,1011.238161,0.008838531,0,85.10415318,64.06197653,5.701318992,8.024675325,0,8.577605852,0.019706391,57.39518699,0.5,0.019012428,3.771553918,-0.911377553,0,0.15,33.11691564,500,272.0861886,0.333,-30.48,2.664641976
