,ex2PEOE_VSA9,R,ex2BCUT2D_CHGHI,pieceSMR_VSA6,pieceFpDensityMorgan2,preBCUT2D_MWHI,pieceBCUT2D_MRLOW,polyol_MW,piecePEOE_VSA10,pieceVSA_EState6,pieceVSA_EState9,preSlogP_VSA5,piecePEOE_VSA7,ex2MinAbsEStateIndex,ex1PEOE_VSA2,ex1VSA_EState4,piece_mw,ex2BCUT2D_LOGPHI,pieceHallKierAlpha,pieceSPS,polyol_ratio,ex2FpDensityMorgan3,ex1VSA_EState7,mac_rate,pieceBCUT2D_MWHI,extender1_ratio,pieceMinAbsEStateIndex,pieceMaxAbsEStateIndex,ex2BCUT2D_LOGPLOW,Diisocyanate_ratio,Hs_wt,pieceqed,pieceBCUT2D_MRHI,ex2FpDensityMorgan1,extender2_ratio,pieceBalabanJ,pieceEState_VSA6,pieceMaxPartialCharge,pieceMinEStateIndex,piecePEOE_VSA9,ex2PEOE_VSA7,ex2MolLogP,pieceNumAliphaticHeterocycles,ex1PEOE_VSA9,pieceVSA_EState5,pieceVSA_EState2,ex2MaxPartialCharge,pieceBertzCT,ex2TPSA,pregbr,Unnamed: 54,prexgb
0,0,1.010101011,1.768324594,1063.89298,0.092081031,16.56282524,0.040328389,1000,26.42752786,134.5977038,5.139425506,202.0368114,1270.527682,0.195,0,0.775533627,7688.297,1.802227409,-28.68,11.45119705,0.502512563,1.333333333,0.0,50,33.11470865,0.049246231,0.1456285,13.44923786,-1.849294283,0.502512563,0.393382692,0.007283387,8.76381367,0.833333333,0.196984925,0.200907287,72.79640482,0.411237891,-0.729061406,104.6290816,12.84164325,-0.2488,0,24.34066691,-1.272191209,227.139184,0.043137008,16191.01805,40.46,1.09680171514454,1.475380593,0.85550827
1,0,1.010101011,1.768324594,1063.89298,0.089579525,16.56282524,0.047807013,1000,0.0,135.4695498,5.277244564,202.0368114,1296.210968,0.195,0,0.922332611,7744.405,1.802227409,-28.68,11.45521024,0.502512563,1.333333333,2.401792645,50,33.11470914,0.049246231,0.100924467,13.45045875,-1.849294283,0.502512563,0.397402662,0.007283387,8.763817447,0.833333333,0.196984925,0.200640882,48.53093655,0.411111959,-0.609541579,131.0566095,12.84164325,-0.2488,0,24.34066691,-1.023588887,227.1677551,0.043137008,16261.49177,40.46,1.0787988337166898,0.962842681,0.8785893
2,0,1.010101011,1.768324594,1063.89298,0.090744102,16.56282524,0.048362385,1000,0.0,136.0335237,5.363636119,202.0368114,1321.894255,0.195,0,0.99684277,7800.513,1.802227409,-28.68,11.45916515,0.502512563,1.333333333,6.740732236,50,33.11470963,0.049246231,0.14566781,13.4465546,-1.849294283,0.502512563,0.401369704,0.007283387,8.76382124,0.833333333,0.196984925,0.200375737,24.26546827,0.411111959,-0.584690963,131.0566095,12.84164325,-0.2488,0,24.34066691,-0.893493037,227.1646208,0.043137008,16347.4757,40.46,0.9915785433738378,1.053078443,0.8461905
3,0,1.009968186,1.768324594,1063.89298,0.092081031,16.56282524,0.040328389,1000,26.42752786,134.5977038,5.139425506,202.0368114,1270.527682,0.195,0,0.775533627,7688.297,1.802227409,-28.68,11.45119705,0.502479688,1.333333333,0.0,50,33.11470865,0.040202596,0.1456285,13.44923786,-1.849294283,0.502479688,0.436994261,0.007283387,8.76381367,0.833333333,0.246280469,0.200907287,72.79640482,0.411237891,-0.729061406,104.6290816,12.84164325,-0.2488,0,24.34066691,-1.272191209,227.139184,0.043137008,16191.01805,40.46,0.9686017837209971,1.785685668,0.7793418
4,0,1.00995671,1.768324594,1063.89298,0.089579525,16.56282524,0.047807013,1000,0.0,135.4695498,5.277244564,202.0368114,1296.210968,0.195,0,0.922332611,7744.405,1.802227409,-28.68,11.45521024,0.502476847,1.333333333,2.401792645,50,33.11470914,0.035860435,0.100924467,13.45045875,-1.849294283,0.502476847,0.432439057,0.007283387,8.763817447,0.833333333,0.24628473,0.200640882,48.53093655,0.411111959,-0.609541579,131.0566095,12.84164325,-0.2488,0,24.34066691,-1.023588887,227.1677551,0.043137008,16261.49177,40.46,0.9528627206105091,1.75089392,0.8404086
5,0,1.010114334,1.768324594,1063.89298,0.090744102,16.56282524,0.048362385,1000,0.0,136.0335237,5.363636119,202.0368114,1321.894255,0.195,0,0.99684277,7800.513,1.802227409,-28.68,11.45916515,0.502515861,1.333333333,6.740732236,50,33.11470963,0.032487421,0.14566781,13.4465546,-1.849294283,0.502515861,0.429065861,0.007283387,8.76382124,0.833333333,0.246226209,0.200375737,24.26546827,0.411111959,-0.584690963,131.0566095,12.84164325,-0.2488,0,24.34066691,-0.893493037,227.1646208,0.043137008,16347.4757,40.46,0.8423135412563635,1.323664536,0.82628894
