,ex2PEOE_VSA9,R,ex2BCUT2D_CHGHI,pieceSMR_VSA6,pieceFpDensityMorgan2,preBCUT2D_MWHI,pieceBCUT2D_MRLOW,polol_mw,piecePEOE_VSA10,pieceVSA_EState6,pieceVSA_EState9,preSlogP_VSA5,piecePEOE_VSA7,ex2MinAbsEStateIndex,ex1PEOE_VSA2,ex1VSA_EState4,piece_mw,ex2BCUT2D_LOGPHI,pieceHallKierAlpha,pieceSPS,polyol_ratio,ex2FpDensityMorgan3,ex1VSA_EState7,mac_rate,pieceBCUT2D_MWHI,extender1_ratio,pieceMinAbsEStateIndex,pieceMaxAbsEStateIndex,ex2BCUT2D_LOGPLOW,Diisocyanate_ratio,Hs_wt,pieceqed,pieceBCUT2D_MRHI,ex2FpDensityMorgan1,extender2_ratio,pieceBalabanJ,pieceEState_VSA6,pieceMaxPartialCharge,pieceMinEStateIndex,piecePEOE_VSA9,ex2PEOE_VSA7,ex2MolLogP,pieceNumAliphaticHeterocycles,ex1PEOE_VSA9,pieceVSA_EState5,pieceVSA_EState2,ex2MaxPartialCharge,pieceBertzCT,ex2TPSA,prexgb,pregbr,,
307,0,1,1.955122043,1080.898152,0.126760563,16.56250342,0.039269579,1000,26.42752786,28.85194347,5.463602433,231.1495784,1074.147656,0.815958023,0,0.775533627,7152.999,2.109394655,-17.76,11.51307847,0.25,1.1875,0,100,33.11470298,0.25,0.153228197,13.27209966,-1.926381819,0.5,0.422253189,0.008445927,8.763744185,0.5625,0,0.677091963,55.57860853,0.40675027,-0.62778717,84.30552017,48.2340145,2.6362,0,24.34066691,-1.219885028,221.4453812,0.031367601,11333.61264,52.04,0.86836565,1.124961935,0.996663793,9.923475288
308,0,1,1.955122043,1080.898152,0.123752495,16.56250342,0.047716799,1000,0,29.26923298,5.594243813,231.1495784,1099.830942,0.815958023,0,0.922332611,7209.107,2.109394655,-17.76,11.51696607,0.25,1.1875,2.401792645,100,33.11470347,0.25,0.131556752,13.31478418,-1.926381819,0.5,0.440393515,0.008445927,8.763747813,0.5625,0,0.6767608,31.31314026,0.406624333,-0.509339583,110.733048,48.2340145,2.6362,0,24.34066691,-0.985927465,221.5618194,0.031367601,11406.13705,52.04,0.91241056,1.18106421,1.046737385,11.13620931
309,0,1,1.955122043,1080.898152,0.122772277,16.56250342,0.048355911,1000,0,29.53419882,5.67593806,231.1495784,1125.514229,0.815958023,0,0.99684277,7265.215,2.109394655,-17.76,11.52079208,0.25,1.1875,6.740732236,100,33.11470396,0.25,0.160954263,13.33846264,-1.926381819,0.5,0.457429365,0.008445927,8.763751457,0.5625,0,0.67643073,31.31314026,0.406624327,-0.449075788,110.733048,48.2340145,2.6362,0,24.34066691,-0.86462831,221.6173809,0.031367601,11478.71992,52.04,0.909095,1.181386153,1.045240577,11.09789411
310,0,1,2.043233864,1066.394295,0.142857143,16.56250342,0.076104925,1000,0,14.1864076,6.146980559,231.1495784,1057.102847,0.06000189,0,12.82800842,6963.793,1.991367908,-16.26,11.54244306,0.25,2.833333333,0,100,33.11470061,0.25,0.00389481,12.92309458,-2.187983653,0.5,0.368992812,0.014173249,8.763338647,1.666666667,0,0.834772149,35.55920514,0.406635735,-0.588951791,79.78549915,6.9237372,-0.80468,0,0,0.00389481,215.7328875,0.277448476,10889.63506,92,1.0229266,1.254436762,1.138681681,13.76200404
311,0,1,2.043233864,1080.542314,0.124210526,16.56250342,0.076104924,1000,13.21376393,-0.507436166,5.793264467,231.1495784,1008.57191,0.06000189,0,0,6870.657,1.991367908,-14.7,11.55157895,0.25,2.833333333,0,100,33.11465809,0.25,0.003893836,12.92263139,-2.187983653,0.5,0.329150812,0.016356891,8.763121907,1.666666667,0,1.63684863,28.51153315,0.406654327,-0.588952616,86.89529669,6.9237372,-0.80468,0,13.21376393,1.216639448,212.3947761,0.277448476,10005.0366,92,0.7027716,0.875903717,0.789337658,6.156553506
312,0,1,2.043233864,1067.514294,0.135306554,16.56250342,0.076104924,1000,0,-1.144140376,5.82658459,231.1495784,1008.57191,0.06000189,0,10.20231481,6839.651,1.991367908,-14.7,11.54968288,0.25,2.833333333,0,100,33.11466991,0.25,0.003920267,12.92257743,-2.187983653,0.5,0.315362043,0.012461338,8.762800749,1.666666667,0,1.637188421,13.97140918,0.406635735,-0.588927346,91.53907593,6.9237372,-0.80468,0,0,0.790423038,212.7278525,0.277448476,9981.608117,92,0.7896758,0.945925035,0.867800418,7.375652004
313,0,1,2.043233864,1081.48602,0.14699793,16.56250342,-0.142530745,1000,12.08368166,-3.702122275,7.863232492,231.1495784,1008.57191,0.06000189,9.589074368,10.99799477,6983.777,1.991367908,-15.76,11.66252588,0.25,2.833333333,0,100,33.1146598,0.25,0.003717097,12.92306873,-2.187983653,0.5,0.376850753,0.012461338,8.763444889,1.666666667,0,1.662377371,13.97140918,0.406635735,-0.9825165,94.00509423,6.9237372,-0.80468,0,14.21959508,-1.0304878,239.3943703,0.277448476,10409.01946,92,0.9487296,1.454491776,1.201610688,15.90782072
314,0,1,2.043233864,1055.822843,0.138716356,16.56250342,0.076104924,1000,11.49902367,14.08268461,5.80017848,231.1495784,1057.102847,0.06000189,0,0,6966.745,1.991367908,-16.26,11.54244306,0.25,2.833333333,0,100,33.11470066,0.25,0.003857765,12.92305832,-2.187983653,0.5,0.369775438,0.014173262,8.763335435,1.666666667,0,0.834772149,52.77700143,0.412100467,-0.588987033,86.89529669,6.9237372,-0.80468,0,0,0.877326382,215.2514273,0.277448476,10882.97174,92,0.9798834,1.297512439,1.138697919,13.76251862
315,0,1,2.043233864,1080.542314,0.123689727,16.56250342,0.076104924,1000,0,-0.507424632,6.110868367,231.1495784,1021.413554,0.06000189,0,0,6898.711,1.991367908,-14.7,11.55345912,0.25,2.833333333,1.743634259,100,33.11465816,0.25,0.003905161,12.92272145,-2.187983653,0.5,0.341542976,0.016356891,8.762948637,1.666666667,0,1.63651036,28.51153315,0.406635735,-0.588941979,100.1090606,6.9237372,-0.80468,0,0,1.674938097,212.4346282,0.277448476,10035.14497,92,0.72516555,0.880500594,0.802833072,6.350867795
316,0,1,2.043233864,1081.48602,0.14699793,16.56250342,-0.142530745,1000,12.08368166,-3.702122275,7.863232492,231.1495784,1008.57191,0.06000189,9.589074368,10.99799477,6983.777,1.991367908,-15.76,11.66252588,0.25,2.833333333,0,100,33.1146598,0.25,0.003717097,12.92306873,-2.187983653,0.5,0.376850753,0.012461338,8.763444889,1.666666667,0,1.662377371,13.97140918,0.406635735,-0.9825165,94.00509423,6.9237372,-0.80468,0,14.21959508,-1.0304878,239.3943703,0.277448476,10409.01946,92,0.9487296,1.454491776,1.201610688,15.90782072
317,0,1,2.043233864,1082.250371,0.14198783,16.56250342,0.039269579,1000,26.42752786,13.25812003,5.212508772,231.1495784,1032.837379,0.06000189,0,0.775533627,7110.871,1.991367908,-17.32,11.51926978,0.25,2.833333333,0,100,33.11470258,0.25,0.003675349,13.27183988,-2.187983653,0.5,0.422253189,0.010797771,8.763737786,1.666666667,0,0.841936535,55.45467375,0.40675027,-0.627900862,98.02219968,6.9237372,-0.80468,0,24.34066691,-1.21642266,240.8475859,0.277448476,11168.4781,92,0.9207142,1.073553043,0.997133622,9.934216528
318,0,1,2.043233864,1082.250371,0.138832998,16.56250342,0.047716799,1000,0,13.67512885,5.343155157,231.1495784,1058.520665,0.06000189,0,0.922332611,7166.979,1.991367908,-17.32,11.52313883,0.25,2.833333333,2.401792645,100,33.11470307,0.25,0.003700192,13.31452759,-2.187983653,0.5,0.440393515,0.010797771,8.7637414,1.666666667,0,0.841571471,31.18920547,0.406635735,-0.589137054,124.4497275,6.9237372,-0.80468,0,24.34066691,-0.982437036,240.9643307,0.277448476,11240.84677,92,0.9484004,1.348355859,1.148378129,14.07272268
319,0,1,2.043233864,1082.250371,0.137724551,16.56250342,0.048355911,1000,0,13.93982215,5.424854282,231.1495784,1084.203952,0.06000189,0,0.99684277,7223.087,1.991367908,-17.32,11.52694611,0.25,2.833333333,6.740732236,100,33.11470356,0.25,0.003724235,13.33820918,-2.187983653,0.5,0.457429365,0.010797771,8.76374503,1.666666667,0,0.841206735,31.18920547,0.406635735,-0.589114471,124.4497275,6.9237372,-0.80468,0,24.34066691,-0.861110694,241.0201913,0.277448476,11313.27451,92,0.961399,1.347774543,1.154586772,14.27535021
320,0,1,1.768324594,2006.358632,0.073529412,16.58118996,0.059563359,2000,0,14.26166309,6.203327383,452.4750071,2164.150417,0.195,0,12.82800842,12725.492,1.802227409,-18.14,15.09276018,0.25,1.333333333,0,100,33.11475309,0.25,0.002079779,13.56924806,-1.849294283,0.5,0.257320591,0.016609674,8.763727308,0.833333333,0,0.312826144,28.63546794,0.406842703,-0.491296233,86.39238112,12.84164325,-0.2488,0,0,0,207.6002056,0.043137008,18783.92166,40.46,0.704585,0.869013928,0.786799464,6.120677033
321,0,1,1.768324594,2020.506651,0.057077626,16.58118996,0.059563359,2000,13.21376393,-0.683899057,5.853240546,452.4750071,2115.61948,0.195,0,0,12632.356,1.802227409,-16.58,15.13013699,0.25,1.333333333,0,100,33.11471038,0.25,0.002056516,13.15985864,-1.849294283,0.5,0.230423513,0.015272463,8.763490481,0.833333333,0,0.378321435,21.58779595,0.406872698,-0.49129578,93.50217866,12.84164325,-0.2488,0,13.21376393,1.128661569,204.3863315,0.043137008,17936.36251,40.46,0.6859751,1.011368396,0.848671748,7.057839017
322,0,1,1.768324594,2007.478631,0.065217391,16.58118996,0.059563359,2000,0,-1.226453451,5.89052389,452.4750071,2115.61948,0.195,0,10.20231481,12601.35,1.802227409,-16.58,15.13729977,0.25,1.333333333,0,100,33.11472221,0.25,0.002068378,13.26401264,-1.849294283,0.5,0.221429378,0.011635097,8.763170624,0.833333333,0,0.378385472,7.047671983,0.406842703,-0.49128743,98.14595789,12.84164325,-0.2488,0,0,0.684900941,204.8409744,0.043137008,17637.82882,40.46,0.73202896,1.25899176,0.99551036,9.897154733
323,0,1,1.768324594,2021.450357,0.07239819,16.58118996,-0.14253942,2000,12.08368166,-4.324334943,7.957094567,452.4750071,2115.61948,0.195,9.589074368,10.99799477,12745.476,1.802227409,-17.64,15.15837104,0.25,1.333333333,0,100,33.11471215,0.25,0.002109846,13.78277589,-1.849294283,0.5,0.262791308,0.011635097,8.763823802,0.833333333,0,0.381496245,7.047671983,0.406842703,-1.054523514,100.6119762,12.84164325,-0.2488,0,14.21959508,-1.152268495,232.5262552,0.043137008,18372.81653,40.46,1.1818873,1.049582399,1.115734849,13.05373673
324,0,1,1.768324594,1995.78718,0.066742081,16.58118996,0.059563359,2000,11.49902367,13.99878348,5.85681058,452.4750071,2164.150417,0.195,0,0,12728.444,1.802227409,-18.14,15.09276018,0.25,1.333333333,0,100,33.11475314,0.25,0.002086145,13.45300299,-1.849294283,0.5,0.257862942,0.016609803,8.763723597,0.833333333,0,0.312826144,45.85326423,0.412318813,-0.529630366,93.50217866,12.84164325,-0.2488,0,0,0.840281504,207.1102603,0.043137008,18774.06337,40.46,0.6972809,0.882921425,0.790101162,6.167386452
325,0,1,1.768324594,2020.506651,0.056947608,16.58118996,0.059563359,2000,0,-0.635580612,6.168563621,452.4750071,2128.461124,0.195,0,0,12660.41,1.802227409,-16.58,15.12300683,0.25,1.333333333,1.743634259,100,33.11471046,0.25,0.002016024,13.15988516,-1.849294283,0.5,0.238642256,0.015272463,8.763317084,0.833333333,0,0.378257409,21.58779595,0.406843183,-0.49129279,106.7159426,12.84164325,-0.2488,0,0,1.600610472,204.3478139,0.043137008,17972.76409,40.46,0.6598639,1.005665921,0.83276491,6.804009484
326,0,1,1.768324594,2021.450357,0.07239819,16.58118996,-0.14253942,2000,12.08368166,-4.324334943,7.957094567,452.4750071,2115.61948,0.195,9.589074368,10.99799477,12745.476,1.802227409,-17.64,15.15837104,0.25,1.333333333,0,100,33.11471215,0.25,0.002109846,13.78277589,-1.849294283,0.5,0.262791308,0.011635097,8.763823802,0.833333333,0,0.381496245,7.047671983,0.406842703,-1.054523514,100.6119762,12.84164325,-0.2488,0,14.21959508,-1.152268495,232.5262552,0.043137008,18372.81653,40.46,1.1818873,1.049582399,1.115734849,13.05373673
327,0,1,1.768324594,2022.214708,0.06935123,16.58118996,0.036468779,2000,26.42752786,12.92756768,5.268854564,452.4750071,2139.884949,0.195,0,0.775533627,12872.57,1.802227409,-19.2,15.04026846,0.25,1.333333333,0,100,33.11475514,0.25,0.002124218,13.63559529,-1.849294283,0.5,0.295538008,0.012654027,8.764136322,0.833333333,0,0.314218667,48.53093655,0.40696864,-0.640301843,104.6290816,12.84164325,-0.2488,0,24.34066691,-1.243238074,233.3554496,0.043137008,19190.2296,40.46,1.2527722,1.257912682,1.255342441,18.00289883
328,0,1,1.768324594,2022.214708,0.067928731,16.58118996,0.04727488,2000,0,13.46735972,5.399068328,452.4750071,2165.568235,0.195,0,0.922332611,12928.678,1.802227409,-19.2,15.02672606,0.25,1.333333333,2.401792645,100,33.11475565,0.25,0.002122894,13.59251604,-1.849294283,0.5,0.309190461,0.012654027,8.764140831,0.833333333,0,0.31410946,24.26546827,0.406842703,-0.521247368,131.0566095,12.84164325,-0.2488,0,24.34066691,-1.003441451,233.2479015,0.043137008,19260.66149,40.46,1.1937562,1.297795516,1.245775858,17.61066914
329,0,1,1.768324594,2022.214708,0.068736142,16.58118996,0.048321329,2000,0,13.80394639,5.480558065,452.4750071,2191.251522,0.195,0,0.99684277,12984.786,1.802227409,-19.2,15.01330377,0.25,1.333333333,6.740732236,100,33.11475616,0.25,0.002121596,13.55983171,-1.849294283,0.5,0.322323806,0.012654027,8.76414536,0.833333333,0,0.31400018,24.26546827,0.406842703,-0.491351154,131.0566095,12.84164325,-0.2488,0,24.34066691,-0.878010898,233.1547479,0.043137008,19350.14892,40.46,1.2842002,1.299126811,1.291663506,19.57327535
330,0,1,1.748758439,2006.172255,0.074660633,16.58118996,0.060610199,2000,0,13.8620227,6.453427125,452.4750071,2164.150417,0.775,0,12.82800842,12722.54,1.767324744,-18.14,15.09276018,0.25,1.333333333,0,100,33.11475303,0.25,0.036764697,13.56925938,-2.034687889,0.5,0.257320591,0.016609669,8.763728139,0.833333333,0,0.312826144,35.68313992,0.406842698,-0.432977362,66.06881965,25.93115606,-0.316,0,0,0,208.004269,-0.00768043,18793.01687,52.04,1.078733,0.977906462,1.028319731,10.67381647
331,0,1,1.748758439,2020.320274,0.069634703,16.58118996,0.060610199,2000,13.21376393,-1.083655055,6.103340538,452.4750071,2115.61948,0.775,0,0,12629.404,1.767324744,-16.58,15.13013699,0.25,1.333333333,0,100,33.11471033,0.25,0.002050121,13.28662895,-2.034687889,0.5,0.230423513,0.015272345,8.763491268,0.833333333,0,0.378321435,28.63546794,0.406872698,-0.462426025,73.17861719,25.93115606,-0.316,0,13.21376393,1.128683907,204.7903733,-0.00768043,17946.2208,52.04,0.8085555,1.425552565,1.117054033,13.09344815
332,0,1,1.748758439,2007.292255,0.065217391,16.58118996,0.060610199,2000,0,-1.626159098,6.140624008,452.4750071,2115.61948,0.775,0,10.20231481,12598.398,1.767324744,-16.58,15.13729977,0.25,1.333333333,0,100,33.11472216,0.25,0.0367225,13.2866136,-2.034687889,0.5,0.221429378,0.011635094,8.763171414,0.833333333,0,0.378385472,14.09534397,0.406842698,-0.436289516,77.82239642,25.93115606,-0.316,0,0,0.684923368,205.2450165,-0.00768043,17646.92403,52.04,1.0360651,1.432593152,1.234329126,17.15256707
333,0,1,1.748758439,2021.26398,0.075791855,16.58118996,-0.14253942,2000,12.08368166,-4.724173797,8.207216636,452.4750071,2115.61948,0.775,9.589074368,10.99799477,12742.524,1.767324744,-17.64,15.15837104,0.25,1.333333333,0,100,33.1147121,0.25,0.036894251,13.78278721,-2.034687889,0.5,0.262791308,0.011635094,8.763824612,0.833333333,0,0.381496245,14.09534397,0.406842698,-1.054512234,80.28841473,25.93115606,-0.316,0,14.21959508,-1.152223905,232.9303192,-0.00768043,18382.01388,52.04,1.2167883,1.035801085,1.126294693,13.37502778
334,0,1,1.748758439,1995.600803,0.07918552,16.58118996,0.060610199,2000,11.49902367,13.59908618,6.106910322,452.4750071,2164.150417,0.775,0,0,12725.492,1.767324744,-18.14,15.09276018,0.25,1.333333333,0,100,33.11475309,0.25,0.002162862,13.45301431,-2.034687889,0.5,0.257862942,0.016609674,8.763724427,0.833333333,0,0.312826144,52.90093621,0.412318813,-0.529618996,73.17861719,25.93115606,-0.316,0,0,0.840303671,207.5143237,-0.00768043,18783.92166,52.04,0.7988655,1.007448549,0.903157025,8.001234974
335,0,1,1.748758439,2020.320274,0.069476082,16.58118996,0.060610199,2000,0,-1.035329375,6.418663488,452.4750071,2128.461124,0.775,0,0,12657.458,1.767324744,-16.58,15.12300683,0.25,1.333333333,1.743634259,100,33.11471041,0.25,0.002009666,13.28665546,-2.034687889,0.5,0.238642256,0.015272345,8.763317871,0.833333333,0,0.378257409,28.63546794,0.406843183,-0.432807446,86.39238112,25.93115606,-0.316,0,0,1.600632723,204.7518554,-0.00768043,17982.62238,52.04,0.8067009,1.404646586,1.105673743,12.75480264
336,0,1,1.748758439,2021.26398,0.075791855,16.58118996,-0.14253942,2000,12.08368166,-4.724173797,8.207216636,452.4750071,2115.61948,0.775,9.589074368,10.99799477,12742.524,1.767324744,-17.64,15.15837104,0.25,1.333333333,0,100,33.1147121,0.25,0.036894251,13.78278721,-2.034687889,0.5,0.262791308,0.011635094,8.763824612,0.833333333,0,0.381496245,14.09534397,0.406842698,-1.054512234,80.28841473,25.93115606,-0.316,0,14.21959508,-1.152223905,232.9303192,-0.00768043,18382.01388,52.04,1.2167883,1.035801085,1.126294693,13.37502778
337,0,1,1.748758439,2022.028331,0.081655481,16.58118996,0.036468779,2000,26.42752786,12.52772656,5.518954061,452.4750071,2139.884949,0.775,0,0.775533627,12869.618,1.767324744,-19.2,15.04026846,0.25,1.333333333,0,100,33.11475509,0.25,0.002650596,13.63560639,-2.034687889,0.5,0.295538008,0.012653929,8.764137174,0.833333333,0,0.314218667,55.57860853,0.40696864,-0.640290472,84.30552017,25.93115606,-0.316,0,24.34066691,-1.243216081,233.7595343,-0.00768043,19200.18826,52.04,1.2829671,1.237961124,1.260464112,18.21646535
338,0,1,1.748758439,2022.028331,0.080178174,16.58118996,0.04727488,2000,0,13.06753337,5.649167581,452.4750071,2165.568235,0.775,0,0.922332611,12925.726,1.767324744,-19.2,15.02672606,0.25,1.333333333,2.401792645,100,33.1147556,0.25,0.002561125,13.59252706,-2.034687889,0.5,0.309190461,0.012653929,8.764141686,0.833333333,0,0.31410946,31.31314026,0.406842703,-0.521235997,110.733048,25.93115606,-0.316,0,24.34066691,-1.003419631,233.6519854,-0.00768043,19270.62015,52.04,1.2675683,1.228475393,1.248021847,17.70198004
339,0,1,1.748758439,2022.028331,0.080931264,16.58118996,0.048321329,2000,0,13.40413456,5.730657079,452.4750071,2191.251522,0.775,0,0.99684277,12981.834,1.767324744,-19.2,15.01330377,0.25,1.333333333,6.740732236,100,33.11475611,0.25,0.002475805,13.55984264,-2.034687889,0.5,0.322323806,0.012653929,8.764146216,0.833333333,0,0.31400018,31.31314026,0.406842698,-0.460592173,110.733048,25.93115606,-0.316,0,24.34066691,-0.877989246,233.558831,-0.00768043,19360.10758,52.04,1.3580123,1.232883767,1.295448034,19.74458608
340,0,1,1.955122043,2003.716319,0.073825503,16.58118996,0.060610199,2000,0,29.65681333,6.453432689,452.4750071,2199.542788,0.815958023,0,12.82800842,12846.682,2.109394655,-19.7,15.049217,0.25,1.1875,0,100,33.11475431,0.25,0.036882434,13.5787354,-1.926381819,0.5,0.257320591,0.011086205,8.763743886,0.5625,0,0.267368393,35.68313992,0.406842698,-0.432986424,66.06881965,48.2340145,2.6362,0,0,0,208.7103163,0.031367601,19289.7817,52.04,1.1827954,1.048886998,1.115841199,13.0569337
341,0,1,1.955122043,2017.864339,0.079006772,16.58118996,0.060610199,2000,13.21376393,14.71108082,6.103346144,452.4750071,2151.011852,0.815958023,0,0,12753.546,2.109394655,-18.14,15.08577878,0.25,1.1875,0,100,33.1147116,0.25,0.002061475,13.57859533,-1.926381819,0.5,0.230423513,0.016609674,8.763506195,0.5625,0,0.312761963,28.63546794,0.406872698,-0.462434866,73.17861719,48.2340145,2.6362,0,13.21376393,1.128656369,205.4964526,0.031367601,18820.53721,52.04,0.90417993,1.107812427,1.005996179,10.13902465
342,0,1,1.955122043,2004.836319,0.075791855,16.58118996,0.060610199,2000,0,14.16860689,6.140629528,452.4750071,2151.011852,0.815958023,0,10.20231481,12722.54,2.109394655,-18.14,15.09276018,0.25,1.1875,0,100,33.11472343,0.25,0.036783106,13.57857998,-1.926381819,0.5,0.221429378,0.012653926,8.763186383,0.5625,0,0.312826144,14.09534397,0.406842698,-0.436298578,77.82239642,48.2340145,2.6362,0,0,0.684895732,205.9510997,0.031367601,18793.01687,52.04,1.1783999,1.060753865,1.119576883,13.16973034
343,0,1,1.955122043,2018.808044,0.085011186,16.58118996,-0.14253942,2000,12.08368166,11.0701826,8.207225482,452.4750071,2151.011852,0.815958023,9.589074368,10.99799477,12866.666,2.109394655,-19.2,15.11409396,0.25,1.1875,0,100,33.11471337,0.25,0.037011988,13.78294259,-1.926381819,0.5,0.262791308,0.012653926,8.763839961,0.5625,0,0.315291313,14.09534397,0.406842698,-1.054531237,80.28841473,48.2340145,2.6362,0,14.21959508,-1.152268789,233.6366943,0.031367601,19252.41165,52.04,1.3395753,1.277798912,1.308687106,20.35574988
344,0,1,1.955122043,1993.144868,0.085011186,16.58118996,0.060610199,2000,11.49902367,29.39381256,6.106915995,452.4750071,2199.542788,0.815958023,0,0,12849.634,2.109394655,-19.7,15.049217,0.25,1.1875,0,100,33.11475436,0.25,0.002174093,13.57872423,-1.926381819,0.5,0.257862942,0.011086208,8.763740153,0.5625,0,0.267368393,52.90093621,0.412318813,-0.529627836,73.17861719,48.2340145,2.6362,0,0,0.840286384,208.2203717,0.031367601,19280.68649,52.04,0.90292805,1.065514101,0.984221076,9.643197814
345,0,1,1.955122043,2017.864339,0.078828829,16.58118996,0.060610199,2000,0,14.75944126,6.418669069,452.4750071,2163.853495,0.815958023,0,0,12781.6,2.109394655,-18.14,15.07882883,0.25,1.1875,1.743634259,100,33.11471168,0.25,0.002020958,13.57862185,-1.926381819,0.5,0.238642256,0.016609674,8.763332795,0.5625,0,0.312697867,28.63546794,0.406843183,-0.432816508,86.39238112,48.2340145,2.6362,0,0,1.600605281,205.4579302,0.031367601,18857.16196,52.04,0.8921511,1.081762868,0.986956984,9.704138454
346,0,1,1.955122043,2018.808044,0.085011186,16.58118996,-0.14253942,2000,12.08368166,11.0701826,8.207225482,452.4750071,2151.011852,0.815958023,9.589074368,10.99799477,12866.666,2.109394655,-19.2,15.11409396,0.25,1.1875,0,100,33.11471337,0.25,0.037011988,13.78294259,-1.926381819,0.5,0.262791308,0.012653926,8.763839961,0.5625,0,0.315291313,14.09534397,0.406842698,-1.054531237,80.28841473,48.2340145,2.6362,0,14.21959508,-1.152268789,233.6366943,0.031367601,19252.41165,52.04,1.3395753,1.277798912,1.308687106,20.35574988
347,0,1,1.955122043,2019.572396,0.087389381,16.58118996,0.036468779,2000,26.42752786,28.32210788,5.518960217,452.4750071,2175.27732,0.815958023,0,0.775533627,12993.76,2.109394655,-20.76,14.99778761,0.25,1.1875,0,100,33.11475636,0.25,0.002661707,13.63575899,-1.926381819,0.5,0.295538008,0.008445927,8.764153326,0.5625,0,0.26848787,55.57860853,0.40696864,-0.640299313,84.30552017,48.2340145,2.6362,0,24.34066691,-1.243233249,234.4658701,0.031367601,20077.98857,52.04,1.3165178,1.25219242,1.28435511,19.24664829
348,0,1,1.955122043,2019.572396,0.085903084,16.58118996,0.04727488,2000,0,28.86198569,5.649173685,452.4750071,2200.960606,0.815958023,0,0.922332611,13049.868,2.109394655,-20.76,14.9845815,0.25,1.1875,2.401792645,100,33.11475687,0.25,0.002572117,13.59267857,-1.926381819,0.5,0.309190461,0.008445927,8.764157875,0.5625,0,0.268376873,31.31314026,0.406842703,-0.521244838,110.733048,48.2340145,2.6362,0,24.34066691,-1.00343668,234.3583106,0.031367601,20159.8618,52.04,1.2587677,1.233322186,1.246044943,17.62158393
349,0,1,1.955122043,2019.572396,0.086622807,16.58118996,0.048321329,2000,0,29.19865676,5.730663131,452.4750071,2226.643893,0.815958023,0,0.99684277,13105.976,2.109394655,-20.76,14.97149123,0.25,1.1875,6.740732236,100,33.11475738,0.25,0.00248668,13.57895161,-1.926381819,0.5,0.322323806,0.008445927,8.764162444,0.5625,0,0.268266048,31.31314026,0.406842698,-0.460601013,110.733048,48.2340145,2.6362,0,24.34066691,-0.878006178,234.2651458,0.031367601,20241.76961,52.04,1.3492117,1.237122143,1.293166921,19.64115041
350,0,1,2.043233864,2005.068538,0.095505618,16.58118996,0.060610199,2000,0,13.55827973,6.203085599,452.4750071,2158.232511,0.06000189,0,12.82800842,12804.554,1.991367908,-19.26,15.06853933,0.25,2.833333333,0,100,33.11475389,0.25,0.002360157,13.59865772,-2.187983653,0.5,0.257320591,0.014173249,8.763736065,1.666666667,0,0.288821311,35.55920514,0.406854106,-0.604589367,79.78549915,6.9237372,-0.80468,0,0,-0.01542072,229.0709518,0.277448476,19610.93699,92,1.0719336,1.228557332,1.150245466,14.13336146
351,0,1,2.043233864,2019.216558,0.085034014,16.58118996,0.060610199,2000,13.21376393,-1.387029663,5.852998211,452.4750071,2109.701574,0.06000189,0,0,12711.418,1.991367908,-17.7,15.10544218,0.25,2.833333333,0,100,33.11471118,0.25,0.002077375,13.59851765,-2.187983653,0.5,0.230423513,0.016356891,8.763498781,1.666666667,0,0.343014694,28.51153315,0.406872698,-0.604588918,86.89529669,6.9237372,-0.80468,0,13.21376393,1.113174612,225.8569495,0.277448476,18774.68667,92,1.0679692,1.071593496,1.069781348,11.74306184
352,0,1,2.043233864,2006.188538,0.090909091,16.58118996,0.060610199,2000,0,-1.929652548,5.89028124,452.4750071,2109.701574,0.06000189,0,10.20231481,12680.412,1.991367908,-17.7,15.1125,0.25,2.833333333,0,100,33.11472301,0.25,0.002348818,13.5985023,-2.187983653,0.5,0.221429378,0.012461338,8.763178948,1.666666667,0,0.343082256,13.97140918,0.406854106,-0.604580835,91.53907593,6.9237372,-0.80468,0,0,0.669422001,226.3115863,0.277448476,18747.29193,92,1.0241468,1.056921315,1.040534058,10.97827379
353,0,1,2.043233864,2020.160263,0.097752809,16.58118996,-0.14253942,2000,12.08368166,-5.027668029,7.956808082,452.4750071,2109.701574,0.06000189,9.589074368,10.99799477,12824.538,1.991367908,-18.76,15.13370787,0.25,2.833333333,0,100,33.11471295,0.25,0.002390033,13.78286388,-2.187983653,0.5,0.262791308,0.012461338,8.763832337,1.666666667,0,0.345825742,13.97140918,0.406854106,-1.054560877,94.00509423,6.9237372,-0.80468,0,14.21959508,-1.167867428,253.9971446,0.277448476,19206.81806,92,1.2255311,1.077550366,1.151540733,14.1755766
354,0,1,2.043233864,1994.497087,0.093258427,16.58118996,0.060610199,2000,11.49902367,13.29546435,5.856568833,452.4750071,2158.232511,0.06000189,0,0,12807.506,1.991367908,-19.26,15.06853933,0.25,2.833333333,0,100,33.11475394,0.25,0.00218979,13.59864655,-2.187983653,0.5,0.257862942,0.014173262,8.763732342,1.666666667,0,0.288821311,52.77700143,0.412318813,-0.604600193,86.89529669,6.9237372,-0.80468,0,0,0.824790721,228.5809736,0.277448476,19601.76495,92,1.0646294,1.259365984,1.161997692,14.521039
